"DATE","TIME PERIOD","Current account balance (BPS.M.N.AT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.BE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.BG.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.DE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.EE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.FI.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.FR.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.GR.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.IT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LU.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LV.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.MT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.PT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.SI.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.SK.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance, calendar and seasonally adjusted (BPS.M.Y.I10.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)"
"2004-06-30","2004Jun","","","0.000","10206.000","","","","-1500.000","","","56.012","","","-1007.000"
"2004-07-31","2004Jul","","","0.000","7368.000","","","","-431.000","","","272.254","","","-344.000"
"2004-08-31","2004Aug","","","0.000","2622.000","","","","1056.000","","","144.847","","","-801.000"
"2004-09-30","2004Sep","","","0.000","6821.000","","","","-979.000","","","13.952","","","-1263.000"
"2004-10-31","2004Oct","","","0.000","9411.000","","","","-1151.000","","","489.363","","","-1315.000"
"2004-11-30","2004Nov","","","0.000","10254.000","","","","-2246.000","","","348.107","","","-1241.000"
"2004-12-31","2004Dec","","","0.000","10393.000","","","","-2076.000","","","-34.262","","","-1202.000"
"2005-01-31","2005Jan","","","0.000","5727.000","","","","-2069.000","","","635.988","","","-1393.000"
"2005-02-28","2005Feb","","","0.000","9554.000","","","","-1412.000","","","-20.449","","","-1122.000"
"2005-03-31","2005Mar","","","0.000","11462.000","","","","-2151.000","","","47.719","","","-1456.000"
"2005-04-30","2005Apr","","","0.000","7264.000","","","","-1887.000","","","-352.994","","","-1511.000"
"2005-05-31","2005May","","","0.000","6100.000","","","","-978.000","","","92.842","","","-1558.000"
"2005-06-30","2005Jun","","","0.000","11772.000","","","","-1153.000","","","250.015","","","-1020.000"
"2005-07-31","2005Jul","","","0.000","7072.000","","","","-475.000","","","535.965","","","-422.000"
"2005-08-31","2005Aug","","","0.000","3912.000","","","","86.000","","","329.086","","","-1309.000"
"2005-09-30","2005Sep","","","0.000","9624.000","","","","-1086.000","","","110.983","","","-1356.000"
"2005-10-31","2005Oct","","","0.000","8152.000","","","","-1531.000","","","170.451","","","-1427.000"
"2005-11-30","2005Nov","","","0.000","11558.000","","","","-2642.000","","","163.652","","","-1447.000"
"2005-12-31","2005Dec","","","0.000","10092.000","","","","-2375.000","","","138.365","","","-1177.000"
"2006-01-31","2006Jan","","","0.000","9261.000","","862.000","","-2304.000","","","262.575","","","-1692.000"
"2006-02-28","2006Feb","","","0.000","8766.000","","694.000","","-2507.000","","","713.060","","","-1770.000"
"2006-03-31","2006Mar","","","0.000","11297.000","","114.000","","-2969.000","","","-332.743","","","-1594.000"
"2006-04-30","2006Apr","","","0.000","10216.000","","-920.000","","-2278.000","","","-213.782","","","-1672.000"
"2006-05-31","2006May","","","0.000","6721.000","","609.000","","-2526.000","","","-13.947","","","-1874.000"
"2006-06-30","2006Jun","","","0.000","12338.000","","857.000","","-2229.000","","","387.405","","","-1361.000"
"2006-07-31","2006Jul","","","0.000","8218.000","","579.000","","-704.000","","","557.110","","","-645.000"
"2006-08-31","2006Aug","","","0.000","6435.000","","1032.000","","-88.000","","","282.605","","","-1163.000"
"2006-09-30","2006Sep","","","0.000","11844.000","","1177.000","","-1629.000","","","159.260","","","-1059.000"
"2006-10-31","2006Oct","","","0.000","16501.000","","601.000","","-2285.000","","","285.326","","","-1597.000"
"2006-11-30","2006Nov","","","0.000","18221.000","","871.000","","-3045.000","","","99.412","","","-1503.000"
"2006-12-31","2006Dec","","","0.000","13760.000","","321.000","","-2461.000","","","84.909","","","-1127.000"
"2007-01-31","2007Jan","","","-770.391","13030.000","","415.000","","-3178.000","","","688.393","","","-1034.000","20.000"
"2007-02-28","2007Feb","","","-611.509","9394.000","","377.000","","-3666.000","","","73.158","","","-1390.000","-117.000"
"2007-03-31","2007Mar","","","-600.721","18670.000","","385.000","","-4276.000","","","-257.840","","","-1351.000","-7.000"
"2007-04-30","2007Apr","","","-654.131","11845.000","","-284.000","","-3087.000","","","258.075","","","-1231.000","-110.000"
"2007-05-31","2007May","","","-583.761","8956.000","","-375.000","","-2634.000","","","248.911","","","-1810.000","-99.000"
"2007-06-30","2007Jun","","","-435.310","16098.000","","717.000","","-2519.000","","","19.523","","","-1385.000","-11.000"
"2007-07-31","2007Jul","","","-326.582","12674.000","","999.000","","-2192.000","","","779.887","","","-587.000","-236.000"
"2007-08-31","2007Aug","","","-314.833","8166.000","","1282.000","","-260.000","","","545.647","","","-1380.000","-96.000"
"2007-09-30","2007Sep","","","-654.269","15303.000","","1555.000","","-1676.000","","","-469.410","","","-1509.000","-159.000"
"2007-10-31","2007Oct","","","-766.672","16736.000","","885.000","","-3448.000","","","550.591","","","-1519.000","-146.000"
"2007-11-30","2007Nov","","","-860.073","19770.000","","1354.000","","-3677.000","","","95.909","","","-2041.000","-169.000"
"2007-12-31","2007Dec","","","-1166.796","14402.000","","225.000","","-4730.000","","","-72.587","","","-1644.000","-322.000"
"2008-01-31","2008Jan","","38.000","-791.947","12867.000","-185.400","391.000","-6028.000","-3601.000","-7007.000","-552.000","756.585","-345.000","-45.966","-1543.000","-171.000","-185.388"
"2008-02-29","2008Feb","","2081.000","-646.370","13046.000","-189.608","884.000","-2081.000","-2246.000","-3922.000","-465.000","475.416","-265.000","-5.216","-1915.000","-94.000","23.315"
"2008-03-31","2008Mar","","1995.000","-486.323","15006.000","-222.809","368.000","6084.000","-4172.000","-5086.000","-563.000","-315.808","-283.000","79.255","-1721.000","-95.000","-223.693"
"2008-04-30","2008Apr","","3310.000","-755.481","13160.000","-153.167","-780.000","-1702.000","-3619.000","-2589.000","-503.000","773.328","-358.000","-140.174","-1955.000","-92.000","-459.734"
"2008-05-31","2008May","","2451.000","-756.156","7100.000","-135.505","-868.000","-6725.000","-2988.000","-1443.000","-458.000","-255.584","-261.000","-59.659","-2065.000","-162.000","-254.201"
"2008-06-30","2008Jun","","-2186.000","-834.395","16531.000","-116.414","1046.000","-1921.000","-3224.000","-1722.000","-431.000","-26.087","-274.000","136.654","-1999.000","-169.000","-1093.879"
"2008-07-31","2008Jul","","-3864.000","-358.380","9233.000","-136.447","527.000","871.000","-2571.000","846.000","-367.000","836.788","-296.000","-69.059","-1461.000","-364.000","-373.633"
"2008-08-31","2008Aug","","-2513.000","-111.259","5105.000","-37.992","767.000","-81.000","-604.000","-5155.000","-274.000","454.605","-210.000","64.198","-1664.000","-190.000","-42.524"
"2008-09-30","2008Sep","","-310.000","-610.676","12417.000","-116.566","787.000","1945.000","-2788.000","-4677.000","-326.000","-517.462","-253.000","110.612","-1670.000","-87.000","-344.301"
"2008-10-31","2008Oct","","-2828.000","-1056.192","14431.000","-26.649","890.000","-3553.000","-3890.000","-3191.000","-129.000","810.343","-255.000","-3.864","-1736.000","-191.000","-279.536"
"2008-11-30","2008Nov","","-427.000","-829.926","10356.000","-64.275","625.000","-4420.000","-3693.000","-5770.000","-59.000","330.422","-120.000","-94.285","-1846.000","-98.000","-373.427"
"2008-12-31","2008Dec","","-1285.000","-940.853","10806.000","-53.488","303.000","3737.000","-3173.000","-5043.000","-192.000","-871.886","-87.000","-27.361","-1629.000","-304.000","-655.111"
"2009-01-31","2009Jan","","-2186.000","-471.991","5726.000","-13.540","140.000","-2710.000","-3274.000","-6533.000","-51.000","885.351","-4.000","-153.797","-1519.000","-28.233","-487.088"
"2009-02-28","2009Feb","","7.000","-239.038","8820.000","-28.986","307.000","-3765.000","-1292.000","-4106.000","-39.000","243.900","25.000","-71.456","-1451.000","-101.911","-226.541"
"2009-03-31","2009Mar","","-105.000","-561.678","13042.000","4.900","-123.000","3806.000","-3055.000","-3769.000","-71.000","-93.690","-4.000","-8.413","-1794.000","-46.762","-316.919"
"2009-04-30","2009Apr","","806.000","-522.998","7992.000","8.058","-78.000","-3691.000","-2898.000","-2259.000","-8.000","803.523","98.000","-6.462","-1437.000","45.826","-24.398"
"2009-05-31","2009May","","217.000","-328.914","6760.000","27.463","-952.000","-3883.000","-1923.000","-2121.000","-45.000","1159.534","175.000","23.866","-1505.000","33.486","-181.980"
"2009-06-30","2009Jun","","-2104.000","-337.437","13422.000","2.333","420.000","-2472.000","-2732.000","-2123.000","-8.000","-914.599","343.000","28.871","-1781.000","32.663","-237.062"
"2009-07-31","2009Jul","","4069.000","125.816","14049.000","24.494","665.000","4883.000","-1952.000","2570.000","24.000","462.050","80.000","-90.456","-1160.000","-113.456","-233.136"
"2009-08-31","2009Aug","","-240.000","143.680","7280.000","75.294","217.000","1833.000","-638.000","-3324.000","-23.000","297.888","82.000","-29.392","-1654.000","-168.856","81.759"
"2009-09-30","2009Sep","","1031.000","-17.619","11926.000","90.095","224.000","370.000","-1903.000","-3053.000","67.000","-69.901","211.000","47.217","-1675.000","-8.274","-28.354"
"2009-10-31","2009Oct","","1089.000","-163.381","12387.000","93.805","2117.000","-1737.000","-2776.000","-740.000","164.000","212.910","232.000","-34.550","-1432.000","-40.989","20.223"
"2009-11-30","2009Nov","","1300.000","-224.246","18420.000","66.944","364.000","-4411.000","-3599.000","-2541.000","281.000","-226.957","196.000","-78.692","-1787.000","93.349","-113.909"
"2009-12-31","2009Dec","","1858.000","-506.964","19929.000","9.441","326.000","1117.000","-3280.000","-859.000","255.000","-500.771","22.000","-30.599","-970.000","-66.525","-459.731"
"2010-01-31","2010Jan","","-653.000","-253.508","7248.000","9.573","290.000","-3659.000","-2975.000","-6700.000","-12.000","476.020","91.000","-23.688","-1491.000","27.181","-233.115"
"2010-02-28","2010Feb","","-343.000","87.739","10418.000","4.122","-122.000","-1206.000","-2866.000","-5451.000","-19.000","490.929","42.000","-18.048","-1711.000","-114.359","-130.356"
"2010-03-31","2010Mar","","759.000","-252.838","16679.000","-50.659","-422.000","369.000","-3634.000","-5490.000","-20.000","-50.516","139.000","-112.714","-1532.000","100.862","-171.698"
"2010-04-30","2010Apr","","5733.000","-204.918","11424.000","18.049","-239.000","540.000","-2487.000","-2261.000","-67.000","130.223","83.000","-19.074","-1059.000","18.379","-121.407"
"2010-05-31","2010May","","-110.000","-55.957","5451.000","-7.608","-904.000","-7362.000","348.000","-5250.000","100.000","1020.069","50.000","-12.736","-1940.000","-66.260","-146.050"
"2010-06-30","2010Jun","","1406.000","-69.685","12909.000","6.809","772.000","-1931.000","-1719.000","-3970.000","64.000","-908.018","60.000","77.483","-2367.000","-8.580","-198.536"
"2010-07-31","2010Jul","","1061.000","514.035","10166.000","78.971","60.000","3744.000","-968.000","615.000","-41.000","468.648","-38.000","-143.332","-699.000","-34.657","-500.762"
"2010-08-31","2010Aug","","-1031.000","559.239","5784.000","68.181","133.000","22.000","73.000","-5046.000","87.000","235.786","-43.000","65.818","-1341.000","-75.648","-534.151"
"2010-09-30","2010Sep","","725.000","183.828","15444.000","63.198","306.000","290.000","-1434.000","-5573.000","-43.000","142.151","-7.000","-5.508","-1490.000","-4.664","-241.743"
"2010-10-31","2010Oct","","10.000","-140.817","15196.000","44.454","1763.000","-1317.000","-2496.000","-3423.000","13.000","394.866","-22.000","-87.506","-1392.000","-56.396","-296.427"
"2010-11-30","2010Nov","","-384.000","-362.736","17105.000","-13.029","317.000","-1878.000","-2185.000","-4952.000","-50.000","526.602","22.000","-70.114","-1499.000","-39.219","-121.491"
"2010-12-31","2010Dec","","-1276.000","-662.793","17668.000","40.774","608.000","-164.000","-2305.000","-4644.000","49.000","-479.534","-69.000","41.998","-1928.000","2.322","-487.752"
"2011-01-31","2011Jan","","-2515.000","-95.127","9214.000","-42.960","150.000","-6199.000","-1750.000","-8645.000","-197.000","674.041","26.000","-100.451","-1371.000","21.218","-100.545"
"2011-02-28","2011Feb","","-1457.000","126.572","10653.000","-30.085","-36.000","-7810.000","-1605.000","-5515.000","-156.000","376.915","-8.000","-72.995","-1404.000","-72.133","48.703"
"2011-03-31","2011Mar","","-762.000","-93.588","21509.000","-49.840","-700.000","62.000","-2601.000","-7375.000","-113.000","-367.457","-63.000","17.677","-1288.000","39.677","-349.961"
"2011-04-30","2011Apr","","49.000","-171.434","11575.000","-28.885","-1059.000","-2928.000","-1963.000","-4165.000","-213.000","-210.542","-14.000","25.490","-935.000","13.803","-456.996"
"2011-05-31","2011May","","-1876.000","198.011","9022.000","-21.499","-1257.000","-6097.000","-1495.000","-4989.000","0.000","961.668","-4.000","22.871","-1373.000","-119.862","-476.201"
"2011-06-30","2011Jun","","-250.000","24.108","13231.000","34.789","409.000","4398.000","-1814.000","-1856.000","-64.000","-269.829","-104.000","-72.832","-962.000","106.456","-345.858"
"2011-07-31","2011Jul","","370.000","372.063","9929.000","48.267","241.000","1514.000","-255.000","216.000","-54.000","310.689","-292.000","88.847","-706.000","-24.603","-525.723"
"2011-08-31","2011Aug","","-1592.000","658.759","9859.000","57.422","-319.000","900.000","-75.000","-4610.000","-60.000","100.849","-67.000","32.421","-413.000","-151.319","-342.877"
"2011-09-30","2011Sep","","405.000","-97.761","18990.000","86.948","513.000","-476.000","-1074.000","-4042.000","-11.000","241.961","-17.000","29.856","-937.000","-17.267","-233.665"
"2011-10-31","2011Oct","","1103.000","-152.628","13535.000","85.017","-615.000","-3330.000","-1159.000","-1542.000","-72.000","-50.655","-95.000","-23.279","-136.000","47.993","-53.379"
"2011-11-30","2011Nov","","377.000","-272.794","20206.000","42.940","-11.000","-488.000","-2045.000","-2942.000","-59.000","670.744","-42.000","-5.969","-765.000","-29.038","-196.178"
"2011-12-31","2011Dec","","-1145.000","-360.001","20300.000","37.186","-383.000","2765.000","-1995.000","13.000","-151.000","64.090","6.000","28.304","-472.000","-98.799","-464.308"
"2012-01-31","2012Jan","","-1519.000","-246.518","13353.000","44.763","-593.000","-5733.000","-1002.000","-6511.000","-146.000","717.938","-112.000","-52.476","-1295.000","-59.271","-36.662"
"2012-02-29","2012Feb","","-461.000","-253.410","14278.000","-50.586","-628.000","-5352.000","-915.000","-3582.000","-239.000","368.456","-108.000","-33.066","-871.000","-110.981","-37.216"
"2012-03-31","2012Mar","","1263.000","84.206","19698.000","-35.396","-983.000","1397.000","-3022.000","-1463.000","-321.000","747.593","-44.000","56.664","-743.000","87.401","314.247"
"2012-04-30","2012Apr","","1531.000","-298.113","13109.000","-95.259","-1324.000","-2512.000","-1070.000","-756.000","17.000","-1962.175","-117.000","14.734","-333.000","26.328","-64.376"
"2012-05-31","2012May","","-2714.000","-110.543","11734.000","-37.713","-191.000","-7660.000","-669.000","-729.000","165.000","-67.678","-27.000","65.276","-281.000","-18.601","214.052"
"2012-06-30","2012Jun","","6257.000","108.595","19263.000","-39.333","181.000","3790.000","16.000","2499.000","-30.000","740.586","-109.000","-115.020","175.000","91.505","137.613"
"2012-07-31","2012Jul","","719.000","271.648","16630.000","-39.711","-173.000","2123.000","809.000","4262.000","-33.000","1042.254","-106.000","25.628","598.000","2.395","47.607"
"2012-08-31","2012Aug","","-1674.000","473.816","13428.000","-68.433","-31.000","-3684.000","1246.000","-1380.000","39.000","1400.797","-121.000","62.114","263.000","-9.104","-196.035"
"2012-09-30","2012Sep","","-737.000","168.985","17212.000","-34.752","145.000","416.000","1029.000","-1054.000","-150.000","-330.812","14.000","65.729","-476.000","141.560","65.246"
"2012-10-31","2012Oct","","-885.000","-170.738","18249.000","-76.869","-176.000","-4670.000","-975.000","1884.000","-2.000","676.866","-106.000","17.766","-64.000","147.475","228.000"
"2012-11-30","2012Nov","","-1032.000","23.596","21622.000","161.162","168.000","-2716.000","-1118.000","1514.000","115.000","382.716","31.000","21.721","29.000","182.978","82.431"
"2012-12-31","2012Dec","","-1062.000","-409.270","17823.000","-67.547","-864.000","4452.000","-992.000","2036.000","62.000","-1397.092","-12.000","-7.107","488.000","24.859","-71.217"
"2013-01-31","2013Jan","","-774.000","-107.000","9979.000","29.390","-624.000","-8374.000","-789.000","-2416.000","-94.000","-1014.534","-101.000","19.080","-123.000","119.251","-23.614","6851.172"
"2013-02-28","2013Feb","","-761.000","-394.740","11085.000","-59.717","92.000","-5772.000","-1218.000","-923.000","-10.000","343.226","-22.000","16.007","-466.000","52.810","140.227","12825.012"
"2013-03-31","2013Mar","","1184.000","87.800","20366.000","-26.648","-624.000","1665.000","-1613.000","-200.000","71.000","-577.970","-49.000","-91.765","294.000","206.688","473.334","20428.058"
"2013-04-30","2013Apr","","2282.000","433.520","16102.000","-29.451","-1703.000","-866.000","-1116.000","1127.000","-121.000","-1468.378","-61.000","48.648","418.000","180.963","230.925","15245.221"
"2013-05-31","2013May","","-4214.000","-168.020","12502.000","72.218","279.000","-8469.000","-407.000","1088.000","72.000","-202.478","-62.000","122.566","-230.000","44.589","439.443","18176.563"
"2013-06-30","2013Jun","","1084.000","231.220","15369.000","-33.077","-41.000","7178.000","279.000","2751.000","231.000","1325.438","15.000","-119.452","322.000","164.620","307.789","18697.113"
"2013-07-31","2013Jul","","1547.000","117.860","12876.000","-29.473","-618.000","1046.000","2657.000","6256.000","-58.000","665.340","-179.000","7.707","659.000","69.598","151.688","12872.282"
"2013-08-31","2013Aug","","-588.000","790.190","9203.000","17.308","182.000","-3052.000","1240.000","357.000","128.000","656.537","-84.000","151.355","898.000","73.425","74.036","14758.178"
"2013-09-30","2013Sep","","1359.000","59.180","19435.000","-13.506","-69.000","-1280.000","661.000","-262.000","51.000","171.377","-15.000","12.293","21.000","129.963","293.516","12339.072"
"2013-10-31","2013Oct","","797.000","-114.190","18379.000","-23.725","-243.000","-1520.000","-684.000","3173.000","105.000","719.456","-44.000","33.747","84.000","145.754","252.372","15239.151"
"2013-11-30","2013Nov","","2085.000","-71.450","23102.000","53.136","435.000","-667.000","-1002.000","2860.000","114.000","173.899","-21.000","43.334","-28.000","60.659","127.820","19896.111"
"2013-12-31","2013Dec","","-250.000","-309.990","19143.000","16.653","-897.000","7191.000","-595.000","2881.000","101.000","1138.579","-13.000","-39.873","768.000","22.779","-276.731","21337.425"
"2014-01-31","2014Jan","","-91.000","-333.780","14747.000","-32.078","-685.000","-9000.000","-321.000","-1224.000","4.000","-1329.022","-64.000","45.083","-244.000","200.559","31.731","17594.155"
"2014-02-28","2014Feb","","579.000","-141.660","12535.000","-49.285","231.000","-6355.000","-945.000","277.000","85.000","378.327","-42.000","12.859","-246.000","52.344","78.650","16896.856"
"2014-03-31","2014Mar","","1378.000","356.390","21613.000","-72.886","-597.000","-28.000","-322.000","417.000","-88.000","409.597","-59.000","8.488","146.000","202.148","328.940","13706.468"
"2014-04-30","2014Apr","","49.000","-188.430","16769.000","-17.364","-1464.000","-1672.000","-1106.000","2352.000","-8.000","-930.239","-58.000","143.962","261.000","219.959","79.254","15577.109"
"2014-05-31","2014May","","-20.000","-36.690","11803.000","54.788","-120.000","-9633.000","-616.000","350.000","26.000","696.218","-29.000","109.186","-248.000","118.091","331.894","15761.073"
"2014-06-30","2014Jun","","3387.000","378.200","16044.000","15.546","-9.000","1133.000","1068.000","2586.000","95.000","1244.084","-54.000","-24.078","-53.000","164.175","174.982","13259.545"
"2014-07-31","2014Jul","","-3929.000","558.910","19722.000","14.515","-1008.000","1673.000","1433.000","6977.000","-29.000","104.611","-55.000","133.935","27.000","240.989","159.941","21022.686"
"2014-08-31","2014Aug","","-2768.000","548.230","10973.000","28.794","121.000","-2220.000","2055.000","1538.000","463.000","149.377","-54.000","167.421","607.000","-10.195","-4.119","20876.153"
"2014-09-30","2014Sep","","334.000","48.870","23377.000","5.937","527.000","2097.000","707.000","837.000","400.000","1208.013","-54.000","42.583","-249.000","311.149","99.060","24716.852"
"2014-10-31","2014Oct","","1929.000","42.120","23786.000","30.284","58.000","-2036.000","-244.000","5738.000","184.000","333.698","103.000","129.106","735.000","262.782","158.388","27777.077"
"2014-11-30","2014Nov","","-738.000","-12.060","21363.000","96.473","40.000","-220.000","-1367.000","2884.000","26.000","350.689","42.000","139.456","-276.000","56.299","82.995","24208.278"
"2014-12-31","2014Dec","","3000.000","-311.720","23199.000","44.164","113.000","6587.000","-1659.000","5969.000","150.000","-496.665","-10.000","-163.960","134.000","167.275","-190.623","27961.116"
"2015-01-31","2015Jan","","273.000","-158.710","16132.000","21.024","-379.000","-6676.000","-459.000","-2699.000","-113.000","24.568","7.000","108.878","175.000","146.858","-136.005","44812.441"
"2015-02-28","2015Feb","","1583.000","-282.430","16037.000","-46.061","-362.000","-5677.000","-1592.000","-86.000","-181.000","30.510","-39.000","167.645","-127.000","34.035","-97.304","22330.875"
"2015-03-31","2015Mar","","-1506.000","411.970","26455.000","-60.322","-385.000","2100.000","-1655.000","75.000","-168.000","-408.082","-75.000","-145.409","130.000","221.599","216.345","17006.832"
"2015-04-30","2015Apr","","1500.000","-210.630","20566.000","57.223","-1363.000","-1232.000","-1283.000","2378.000","-278.000","-1323.855","11.000","174.173","8.000","30.044","-163.371","22131.825"
"2015-05-31","2015May","","-762.000","-80.780","13341.000","94.752","94.000","-2578.000","-274.000","777.000","-123.000","1545.417","-35.000","-51.870","-1086.000","114.370","-23.204","30484.580"
"2015-06-30","2015Jun","","5298.000","189.550","21410.000","43.617","184.000","3395.000","248.000","1002.000","-115.000","1794.861","-58.000","-111.220","81.000","163.008","-129.049","3573.371"
"2015-07-31","2015Jul","","1246.000","414.870","23820.000","63.298","124.000","-2066.000","2502.000","7806.000","-103.000","2484.394","-90.000","-38.202","651.000","182.196","-50.618","31461.768"
"2015-08-31","2015Aug","","-3073.000","520.080","14013.000","65.626","157.000","-939.000","2227.000","1274.000","-7.000","705.932","-102.000","141.214","974.000","78.767","-341.115","26341.495"
"2015-09-30","2015Sep","","540.000","99.880","25938.000","16.766","239.000","2301.000","862.000","939.000","180.000","-531.117","85.000","-46.875","-102.000","229.798","-189.322","28152.701"
"2015-10-31","2015Oct","","331.000","-159.970","22692.000","36.867","-24.000","847.000","187.000","4065.000","92.000","115.704","91.000","105.557","352.000","184.475","-124.211","24378.242"
"2015-11-30","2015Nov","","-1241.000","-445.000","26448.000","21.686","-39.000","-2721.000","-1266.000","2685.000","19.000","-127.824","102.000","24.101","4.000","186.513","-396.041","25325.719"
"2015-12-31","2015Dec","","1574.000","-290.990","23236.000","-4.590","-154.000","6088.000","-935.000","2452.000","-142.000","-1275.567","79.000","-58.242","-156.000","12.809","-224.040","29014.623"
"2016-01-31","2016Jan","","1185.000","50.140","17938.000","-48.763","-545.000","-5543.000","-830.000","-1833.000","61.000","151.088","99.000","111.636","-52.000","242.398","15.767","33771.086"
"2016-02-29","2016Feb","","647.000","-103.300","22373.000","-47.306","-117.000","-7624.000","-1029.000","1550.000","-82.000","183.205","45.000","103.897","-228.000","152.469","-154.316","24999.153"
"2016-03-31","2016Mar","","1480.000","53.090","31043.000","-40.203","-297.000","-1096.000","-890.000","2743.000","-154.000","-338.158","-9.000","-342.727","191.000","306.537","228.459","28894.089"
"2016-04-30","2016Apr","","724.000","-92.290","29613.000","9.971","-1234.000","-1855.000","-878.000","4619.000","-90.000","-814.042","23.000","-16.069","316.000","180.157","22.579","35748.578"
