"DATE","TIME PERIOD","Current account balance (BPS.M.N.AT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.BE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.BG.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.DE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.EE.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.FI.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.FR.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.GR.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.IT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LU.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.LV.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.MT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.PT.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.SI.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance (BPS.M.N.SK.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)","Current account balance, calendar and seasonally adjusted (BPS.M.Y.I10.W1.S1.S1.T.B.CA._Z._Z._Z.EUR._T._X.N.ALL)"
"2016-05-31","2016May","","-641.000","-18.990","20075.000","35.111","-532.000","-1648.000","-625.000","2869.000","-111.000","623.694","8.000","-8.622","-735.000","165.814","-68.846","34526.416"
"2016-06-30","2016Jun","","1422.000","698.330","22516.000","52.364","-459.000","455.000","681.000","3704.000","-83.000","1951.320","-60.000","-87.417","379.000","184.472","158.896","30263.042"
"2016-07-31","2016Jul","","762.000","603.750","21379.000","56.034","-446.000","-588.000","1219.000","8312.000","-16.000","266.063","11.000","306.375","985.000","103.739","-246.407","29926.486"
"2016-08-31","2016Aug","","-3536.000","463.720","18491.000","103.838","-112.000","-3265.000","1623.000","3203.000","25.000","453.410","1.000","-17.641","1110.000","82.034","-64.142","26619.824"
"2016-09-30","2016Sep","","1063.000","323.740","25092.000","67.621","230.000","1021.000","722.000","3589.000","106.000","209.606","101.000","-109.850","240.000","346.885","113.696","30066.585"
"2016-10-31","2016Oct","","357.000","-135.490","23303.000","-0.559","-127.000","-1552.000","-416.000","4695.000","33.000","1983.424","66.000","10.053","719.000","243.968","-193.474","27164.747"
"2016-11-30","2016Nov","","-1635.000","28.000","28871.000","20.916","-94.000","1368.000","-1462.000","3412.000","101.000","-23.390","72.000","149.945","-138.000","71.834","-384.676","29305.607"
"2016-12-31","2016Dec","","544.000","-394.640","23967.000","8.187","-520.000","8540.000","-1166.000","5086.000","-182.000","-484.743","78.000","-159.426","-140.000","33.841","-614.736","31848.599"
"2017-01-31","2017Jan","","-741.000","-46.770","17359.000","0.555","34.000","-11479.000","-421.000","-180.000","-24.000","602.215","21.000","4.959","-161.000","264.447","-380.194","21956.713"
"2017-02-28","2017Feb","","707.000","262.410","21704.000","86.191","-85.000","-5055.000","-1185.000","1795.000","13.000","562.894","33.000","112.140","71.000","223.821","-221.228","31647.920"
"2017-03-31","2017Mar","","891.000","-214.280","32226.000","-1.066","-245.000","-2010.000","-1515.000","2726.000","-9.000","635.889","9.000","160.822","254.000","210.775","104.347","35640.679"
"2017-04-30","2017Apr","","721.000","-181.780","15792.000","0.193","-1002.000","-941.000","-682.000","2979.000","-208.000","-1351.652","31.000","176.821","48.000","229.218","-91.841","12153.847"
"2017-05-31","2017May","","-2338.000","90.770","16523.000","15.397","-242.000","-1495.000","-772.000","2053.000","-36.000","1981.339","-15.000","169.942","-1192.000","92.894","-174.225","21529.915"
"2017-06-30","2017Jun","","2148.000","382.800","20759.000","54.361","-654.000","-2804.000","603.000","4276.000","157.000","1393.312","-98.000","280.644","283.000","255.792","-124.922","21029.621"
"2017-07-31","2017Jul","","901.000","1018.870","19583.000","32.361","192.000","1094.000","1351.000","6665.000","-74.000","-301.419","-128.000","218.090","929.000","298.406","-252.841","34816.627"
"2017-08-31","2017Aug","","-347.000","686.700","19200.000","60.215","208.000","3340.000","1707.000","4347.000","154.000","-171.375","-19.000","279.806","1567.000","199.583","-147.547","38886.768"
"2017-09-30","2017Sep","","1125.000","389.500","27619.000","68.203","-80.000","1038.000","958.000","4138.000","220.000","-280.241","-32.000","263.058","373.000","477.768","121.146","43688.986"
"2017-10-31","2017Oct","","454.000","-80.010","22097.000","6.206","236.000","-1894.000","-810.000","5435.000","90.000","574.107","165.000","315.984","392.000","438.200","-1.685","38412.266"
"2017-11-30","2017Nov","","-1505.000","-191.170","29789.000","67.683","66.000","-1475.000","-1146.000","3844.000","-16.000","593.210","174.000","205.502","83.000","39.613","11.348","40132.929"
"2017-12-31","2017Dec","","1092.000","-459.670","26078.000","19.303","100.000","9152.000","-1493.000","4474.000","166.000","-489.165","243.000","184.964","255.000","165.082","-316.083","40416.865"
"2018-01-31","2018Jan","","851.000","-355.540","24909.000","22.078","83.000","-5770.000","-531.000","159.000","-76.000","1342.249","68.000","122.974","-333.000","263.828","-246.537","32642.812"
"2018-02-28","2018Feb","","200.000","-27.750","23029.000","19.996","-211.000","-6077.000","-1403.000","2327.000","-50.000","593.928","-6.000","146.233","9.000","193.238","-137.499","25586.755"
"2018-03-31","2018Mar","","-9.000","-240.250","32830.000","-10.537","-587.000","-1391.000","-1158.000","3211.000","-84.000","-494.601","-55.000","165.599","103.000","301.532","351.533","37791.344"
"2018-04-30","2018Apr","","268.000","-241.040","26851.000","10.647","-1266.000","1494.000","-1492.000","3202.000","-74.000","-118.953","111.000","112.595","80.000","264.797","-4.481","34194.092"
"2018-05-31","2018May","","-2382.000","-151.590","18909.000","57.522","-833.000","-6052.000","31.000","1930.000","-80.000","835.684","-3.000","82.839","-506.000","203.557","121.403","35052.516"
"2018-06-30","2018Jun","","1699.000","173.570","27846.000","47.160","-837.000","-6535.000","-15.000","5590.000","38.000","62.488","35.000","239.693","-215.000","279.111","-304.120","30739.276"
"2018-07-31","2018Jul","","-434.000","761.190","17880.000","-12.509","-197.000","3921.000","1308.000","7327.000","117.000","111.601","-120.000","166.697","932.000","277.183","-68.654","26970.890"
"2018-08-31","2018Aug","","-452.000","788.060","20071.000","-3.667","-160.000","-3224.000","1354.000","5497.000","189.000","761.303","-147.000","242.179","1058.000","244.967","-288.379","31409.177"
"2018-09-30","2018Sep","","169.000","156.010","23589.000","35.919","-209.000","191.000","548.000","3061.000","-51.000","855.373","-142.000","212.551","484.000","334.498","215.186","25040.896"
"2018-10-31","2018Oct","","-367.000","-181.640","24386.000","13.067","117.000","-2461.000","-915.000","5195.000","25.000","743.822","17.000","76.639","447.000","295.606","-185.988","25355.564"
"2018-11-30","2018Nov","","-3258.000","-95.760","25829.000","54.474","295.000","-116.000","-1446.000","3624.000","139.000","394.412","29.000","60.040","-796.000","217.912","-419.408","21744.682"
"2018-12-31","2018Dec","","-490.000","-217.450","23057.000","-87.793","69.000","9579.000","-1515.000","3343.000","70.000","-83.393","102.000","196.844","281.000","83.645","-507.235","26898.054"
"2019-01-31","2019Jan","","13.000","-126.050","22862.000","58.826","657.000","-2058.000","-1196.000","670.000","102.000","970.463","49.000","114.137","-366.000","354.172","-219.427","37373.987"
"2019-02-28","2019Feb","","875.000","114.180","19952.000","55.916","93.000","-3279.000","-1029.000","2374.000","24.000","698.960","2.000","112.712","-318.000","183.938","141.538","31203.183"
"2019-03-31","2019Mar","","593.000","-137.660","32488.000","-8.485","-588.000","2331.000","-1552.000","3793.000","151.000","528.899","16.000","97.248","209.000","286.903","-134.184","31309.585"
"2019-04-30","2019Apr","","-7.000","-423.170","24886.000","22.573","-4373.000","285.000","-1411.000","3491.000","-90.000","268.349","-30.000","270.706","-164.000","240.657","-320.297","9959.414"
"2019-05-31","2019May","","-4162.000","-63.790","19031.000","86.576","362.000","-1399.000","256.000","3095.000","-67.000","1585.601","-64.000","272.523","-609.000","345.150","-170.234","21829.773"
"2019-06-30","2019Jun","","977.000","538.120","19246.000","48.142","538.000","-537.000","792.000","5153.000","262.000","1667.358","-17.000","152.511","71.000","233.754","-395.174","17975.422"
"2019-07-31","2019Jul","","2318.000","515.590","22142.000","61.852","124.000","2745.000","1333.000","9487.000","-52.000","-846.690","-186.000","221.539","681.000","219.986","-586.126","31171.646"
"2019-08-31","2019Aug","","-284.000","728.190","18597.000","82.376","270.000","-1349.000","1803.000","4381.000","338.000","1488.347","-3.000","347.529","1496.000","258.103","-309.660","32921.961"
"2019-09-30","2019Sep","","1194.000","276.810","25434.000","47.464","304.000","2303.000","914.000","3645.000","342.000","1013.884","-38.000","237.096","266.000","246.332","-190.400","37061.938"
"2019-10-31","2019Oct","","654.000","-68.300","23337.000","45.976","472.000","540.000","-678.000","9740.000","281.000","-760.341","114.000","226.106","189.000","415.139","-139.801","18610.685"
"2019-11-30","2019Nov","","-523.000","30.000","27773.000","92.147","301.000","3874.000","-1385.000","5230.000","288.000","-1432.639","12.000","238.250","-285.000","322.346","-444.117","17687.765"
"2019-12-31","2019Dec","","-980.000","-364.810","22729.000","-20.899","1511.000","11077.000","-572.000","5898.000","270.000","141.665","93.000","321.453","503.000","-1.082","-566.776","13480.976"
"2020-01-31","2020Jan","","-965.000","73.140","15194.000","105.426","400.000","-6911.000","-1365.000","516.000","200.000","230.298","37.000","170.695","-234.000","333.883","-311.969","3167.128"
"2020-02-29","2020Feb","","598.000","543.900","21263.000","41.357","-663.000","-4537.000","-1223.000","4396.000","277.000","-60.797","53.000","184.959","-280.000","406.077","314.683","8365.956"
"2020-03-31","2020Mar","","1916.000","-20.740","24060.000","9.204","-1147.000","-3127.000","-1197.000","4201.000","386.000","-398.405","-52.000","165.432","-245.000","276.454","-482.930","6233.195"
"2020-04-30","2020Apr","","248.000","54.580","9504.000","60.766","-397.000","-5322.000","-1220.000","-1689.000","284.000","245.921","159.000","196.887","-565.000","261.733","-536.096","8547.717"
"2020-05-31","2020May","","229.000","210.340","6771.000","76.293","-420.000","-10312.000","-1001.000","2928.000","233.000","73.308","78.000","123.052","-1218.000","134.653","122.502","14095.456"
"2020-06-30","2020Jun","","1401.000","221.450","17601.000","72.292","-525.000","-7001.000","-1498.000","4122.000","234.000","-243.890","28.000","158.065","120.000","291.152","311.155","16304.266"
"2020-07-31","2020Jul","","-27.000","255.140","18706.000","-69.474","69.000","-6316.000","-877.000","10283.000","155.000","1274.409","-123.000","135.545","143.000","160.083","27.626","16879.030"
"2020-08-31","2020Aug","","-782.000","270.430","14772.000","-101.238","374.000","-4164.000","-243.000","6575.000","462.000","-115.668","20.000","230.646","581.000","214.791","188.621","20000.876"
"2020-09-30","2020Sep","","-687.000","-197.020","22155.000","11.755","59.000","-4104.000","-535.000","8077.000","497.000","-21.805","73.000","146.756","-112.000","403.064","277.098","23229.169"
"2020-10-31","2020Oct","","4636.000","-102.970","24104.000","171.917","794.000","-5082.000","-826.000","8767.000","277.000","1356.820","203.000","254.819","487.000","507.160","141.013","29524.069"
"2020-11-30","2020Nov","","-568.000","-191.860","21258.000","-196.993","725.000","-484.000","-1321.000","7091.000","129.000","1387.116","112.000","316.673","-49.000","266.931","-3.229","25385.764"
"2020-12-31","2020Dec","","-1755.000","-153.310","22644.000","-885.044","1733.000","9764.000","-724.000","7538.000","489.000","-705.217","300.000","216.654","-13.000","167.228","-477.462","35903.418"
"2021-01-31","2021Jan","","-3267.000","54.990","18990.000","25.512","122.000","-70.000","-584.000","3205.000","304.000","-194.463","-29.000","45.412","-93.000","348.067","-203.723","41117.170"
"2021-02-28","2021Feb","","-287.000","353.600","21040.000","2.910","163.000","-4635.000","-878.000","3569.000","308.000","618.644","-20.000","124.529","84.000","222.794","231.667","33068.282"
"2021-03-31","2021Mar","","1286.000","-324.010","32822.000","-511.413","-777.000","-2631.000","-1574.000","2599.000","-31.000","898.396","-140.000","123.904","-24.000","352.067","-184.862","27272.816"
"2021-04-30","2021Apr","","3334.000","132.070","23134.000","-131.145","-693.000","-478.000","-2183.000","5584.000","-59.000","-50.386","-222.000","153.004","-885.000","315.802","-482.588","38321.472"
"2021-05-31","2021May","","2254.000","-127.210","17866.000","-142.688","40.000","-7107.000","-1474.000","2689.000","-49.000","93.770","-228.000","109.933","-661.000","130.469","-106.833","32704.926"
"2021-06-30","2021Jun","","1981.000","117.650","22727.000","-574.078","470.000","2136.000","-1428.000","5838.000","62.000","293.399","-278.000","91.329","-113.000","-116.442","-715.335","29269.935"
"2021-07-31","2021Jul","","3064.000","395.210","19283.000","-129.614","397.000","2492.000","334.000","7960.000","-53.000","903.786","-331.000","177.440","-34.000","103.216","-468.358","36855.238"
"2021-08-31","2021Aug","","826.000","365.250","15975.000","-81.799","322.000","-465.000","1321.000","3909.000","188.000","884.346","-187.000","261.933","773.000","134.106","-419.371","24929.935"
"2021-09-30","2021Sep","","2329.000","-146.220","22202.000","-6.389","1023.000","681.000","-375.000","3116.000","249.000","-278.209","-78.000","106.063","6.000","226.200","-619.986","24469.753"
"2021-10-31","2021Oct","","875.000","92.800","18102.000","28.452","-1901.000","1398.000","-1233.000","1430.000","49.000","831.220","11.000","272.515","397.000","177.192","-207.574","15243.375"
"2021-11-30","2021Nov","","-1928.000","-268.790","21792.000","87.262","654.000","3240.000","-2820.000","441.000","21.000","1002.207","14.000","307.575","-432.000","106.557","-611.820","19809.534"
"2021-12-31","2021Dec","","-1172.000","-505.610","20475.000","281.763","1001.000","12380.000","-2359.000","-3366.000","-168.000","-1367.495","176.000","-147.928","-455.000","-192.609","-1136.155","15575.327"
"2022-01-31","2022Jan","33.000","-254.000","-523.280","17071.000","16.077","-564.000","-3588.000","-2318.000","-5429.000","-102.000","804.342","-94.000","39.929","-643.000","125.458","-886.977","19220.000"
"2022-02-28","2022Feb","774.000","892.000","187.550","23133.000","-83.708","-184.000","-6091.000","-2555.000","-2226.000","-271.000","728.988","-135.000","70.214","-638.000","-234.335","-414.457","11167.617"
"2022-03-31","2022Mar","130.000","1955.000","-239.270","20585.000","-185.718","-1482.000","-4696.000","-2667.000","-2501.000","-458.000","428.467","-256.000","-109.049","-593.000","-43.514","-1182.638","484.786"
"2022-04-30","2022Apr","-1962.000","-679.000","83.290","10499.000","-218.425","-3969.000","-1288.000","-1882.000","-3341.000","-474.000","-136.001","-195.000","26.413","-1185.000","-171.927","-819.162","-9409.708"
"2022-05-31","2022May","-1409.000","1300.000","302.310","3066.000","-114.082","-1620.000","-13351.000","-2388.000","-3571.000","-126.000","895.449","-263.000","-36.765","-951.000","-72.891","-475.402","-6516.194"
"2022-06-30","2022Jun","-504.000","-1480.000","-26.030","12772.000","-29.287","121.000","6008.000","-1198.000","-1571.000","-571.000","-565.253","-166.000","-186.719","-494.000","-100.891","-1018.100","-681.081"
"2022-07-31","2022Jul","-537.000","-5368.000","479.750","8538.000","-162.097","-619.000","-6240.000","859.000","-454.000","-358.000","1192.963","-268.000","65.714","989.000","-238.269","-778.181","-7464.051"
"2022-08-31","2022Aug","-1879.000","-4844.000","499.670","5497.000","-40.128","-202.000","-8431.000","487.000","-7391.000","-296.000","1240.347","-295.000","81.910","86.000","-70.181","-548.408","-21036.909"
"2022-09-30","2022Sep","-685.000","-996.000","-1095.810","13128.000","-39.744","590.000","-2959.000","-995.000","-6168.000","-218.000","-295.929","-88.000","-96.388","-276.000","463.518","-1092.323","-25520.549"
"2022-10-31","2022Oct","-299.000","-93.000","-445.380","8670.000","-7.074","-280.000","-4285.000","-2821.000","-1326.000","-564.000","949.895","-138.000","235.283","418.000","62.114","-300.181","-11743.726"
"2022-11-30","2022Nov","-51.000","95.000","-120.020","18741.000","-72.770","1099.000","-3132.000","-3989.000","-1171.000","-145.000","434.459","-88.000","122.259","-940.000","-72.759","-1429.196","5558.526"
"2022-12-31","2022Dec","575.000","-1446.000","-303.820","20839.000","-191.769","680.000","10390.000","-2782.000","-1402.000","-530.000","-1527.508","11.000","-728.539","-712.000","-175.766","-1643.603","6915.008"
"2023-01-31","2023Jan","416.000","-1185.000","-410.640","15629.000","3.266","-114.000","-10974.000","-258.000","-5891.000","-20.000","191.491","-183.000","17.180","-28.000","188.407","-639.533","3377.433"
"2023-02-28","2023Feb","1230.000","480.000","25.420","20279.000","-30.561","-240.000","-9569.000","-1375.000","-989.000","54.000","200.993","-167.000","-33.430","-135.000","139.262","-336.172","10476.079"
"2023-03-31","2023Mar","2632.000","2260.000","-416.470","27459.000","-55.627","38.000","-4963.000","-2433.000","-1323.000","26.000","-138.205","-155.000","223.165","269.000","433.851","120.834","18722.687"
"2023-04-30","2023Apr","-438.000","-984.000","-227.170","16626.000","7.924","-3494.000","66.000","-1921.000","-3073.000","4.000","-286.455","-7.000","-6.620","-446.000","147.892","-65.895","12660.843"
"2023-05-31","2023May","-1213.000","-2858.000","54.610","3129.000","-117.586","-706.000","-10918.000","-1687.000","916.000","18.000","308.537","-152.000","134.350","-119.000","514.135","-114.779","16494.114"
"2023-06-30","2023Jun","-474.000","-1767.000","444.960","19270.000","-27.100","253.000","-1472.000","-746.000","2032.000","87.000","16.349","-199.000","208.817","487.000","414.261","-187.609","26316.735"
"2023-07-31","2023Jul","572.000","-2266.000","110.870","15941.000","-188.231","-259.000","-3397.000","753.000","5119.000","-223.000","1540.671","-192.000","60.668","823.000","122.946","-452.275","23729.836"
"2023-08-31","2023Aug","536.000","-860.000","-39.280","18936.000","-196.992","422.000","-6684.000","503.000","1557.000","289.000","2181.373","-243.000","219.544","1411.000","97.514","17.189","23565.375"
"2023-09-30","2023Sep","687.000","4033.000","-405.080","23301.000","-76.816","602.000","-1877.000","-368.000","670.000","302.000","431.186","-141.000","254.557","413.000","363.919","-474.769","20543.897"
"2023-10-31","2023Oct","634.000","1356.000","-326.780","17841.000","-119.049","-368.000","-6052.000","-1347.000","3408.000","146.000","1998.388","-29.000","132.291","38.000","251.797","-295.445","25147.041"
"2023-11-30","2023Nov","1589.000","823.000","-76.420","29525.000","-5.839","1480.000","103.000","-3311.000","173.000","-18.000","1243.167","-128.000","84.994","262.000","261.134","-522.435","32333.919"
"2023-12-31","2023Dec","1502.000","2135.000","155.790","24505.000","328.263","-117.000","26339.000","-3092.000","2724.000","146.000","-2080.233","86.000","70.133","-1426.000","107.823","-785.242","36253.223"
"2024-01-31","2024Jan","2467.000","-650.000","-24.630","27025.000","-47.493","-207.000","-2033.000","1669.000","-2012.000","128.000","901.436","129.000","-37.276","825.000","182.454","-276.049","50395.545"
"2024-02-29","2024Feb","2836.000","1787.000","197.920","25846.000","-56.773","-389.000","-5190.000","-3191.000","2925.000","297.000","501.502","-3.000","107.321","442.000","201.401","-129.375","33606.546"
"2024-03-31","2024Mar","2175.000","1542.000","-180.020","29157.000","-35.690","-951.000","-2019.000","-2638.000","1177.000","363.000","460.958","-127.000","346.843","869.000","219.278","-224.571","32839.600"
"2024-04-30","2024Apr","-349.000","-862.000","-327.250","26010.000","-167.065","-3510.000","-1022.000","-2632.000","1996.000","-44.000","-364.485","-155.000","99.576","54.000","299.780","-351.984","38488.684"
"2024-05-31","2024May","-1556.000","-575.000","-187.020","15708.000","43.333","-194.000","-10837.000","-2458.000","1551.000","182.000","656.672","-65.000","184.675","43.000","156.075","-775.857","38732.729"
"2024-06-30","2024Jun","579.000","-1886.000","107.570","19961.000","-19.767","1444.000","6770.000","126.000","4357.000","458.000","220.998","-129.000","311.988","1070.000","211.974","-253.166","46276.182"
"2024-07-31","2024Jul","676.000","-1437.000","652.190","19682.000","-171.889","287.000","2555.000","66.000","6295.000","47.000","1756.509","-251.000","107.815","1071.000","638.552","-696.343","33635.966"
"2024-08-31","2024Aug","-936.000","-1455.000","934.290","14777.000","-58.588","495.000","-4847.000","313.000","1469.000","364.000","2174.765","-86.000","308.119","1657.000","205.107","-348.713","26794.847"
"2024-09-30","2024Sep","502.000","897.000","-132.210","21286.000","-53.678","1120.000","3953.000","-486.000","1914.000","660.000","536.779","-60.000","118.350","909.000","280.487","-567.254","30548.107"
"2024-10-31","2024Oct","798.000","1816.000","-698.950","16011.000","-54.706","-401.000","-4615.000","-639.000","3817.000","205.000","2112.239","-77.000","259.378","582.000","437.186","-580.507","26305.486"
"2024-11-30","2024Nov","-240.000","-489.000","-361.750","22681.000","-11.078","274.000","-241.000","-3342.000","-1861.000","-138.000","628.089","46.000","194.290","192.000","169.748","-387.572","23649.515"
"2024-12-31","2024Dec","592.000","-1030.000","-554.530","16973.000","136.668","813.000","20191.000","-3733.000","2496.000","25.000","-3464.903","146.000","-363.361","-1216.000","59.855","-1429.853","28177.215"
"2025-01-31","2025Jan","2429.000","-222.000","-29.270","16620.000","-78.036","466.000","-3178.000","873.000","-4467.000","-76.000","49.564","-85.000","-9.460","456.000","59.911","-669.862","27020.358"
"2025-02-28","2025Feb","2402.000","603.000","-77.430","21252.000","-80.780","576.000","-8168.000","-2628.000","1128.000","-33.000","1267.096","3.000","57.963","-192.000","183.594","-564.182","18910.138"
"2025-03-31","2025Mar","1791.000","-1302.000","-929.630","27449.000","-0.263","-2451.000","-768.000","-3200.000","280.000","62.000","347.435","-189.000","350.418","-71.000","198.412","-340.692","29002.145"
"2025-04-30","2025Apr","-41.000","-264.000","-788.910","18746.000","-19.671","-501.000","-1885.000","-2345.000","1060.000","-108.000","555.125","-63.000","99.376","235.000","445.493","-690.816","22099.430"
"2025-05-31","2025May","-623.000","-3090.000","-88.200","5924.000","42.352","240.000","-13674.000","-4.000","1907.000","-22.000","378.193","-149.000","197.311","-445.000","321.836","-156.425","25917.668"
"2025-06-30","2025Jun","-85.000","-2422.000","199.800","17162.000","44.704","1231.000","4457.000","-1195.000","6639.000","191.000","633.362","-266.000","220.222","352.000","106.199","-277.564","32561.719"
"2025-07-31","2025Jul","314.000","-1356.000","-308.830","16950.000","-69.657","1898.000","-406.000","669.000","7847.000","-325.000","672.719","-266.000","-234.573","1281.000","378.440","-575.784","20066.692"
"2025-08-31","2025Aug","-180.000","-1971.000","231.470","10818.000","-22.089","347.000","-5922.000","1187.000","3114.000","339.000","1128.880","-59.000","414.154","1455.000","190.099","-413.959","15541.460"
"2025-09-30","2025Sep","873.000","1639.000","-1053.750","16566.000","-107.364","29.000","-1556.000","-444.000","2697.000","156.000","-247.440","-24.000","462.671","351.000","371.030","-78.403","16658.543"
"2025-10-31","2025Oct","1328.000","-472.000","-1134.470","17111.000","-88.172","281.000","-372.000","-1066.000","3572.000","314.000","1440.379","-143.000","235.286","1120.000","212.453","-158.342","30423.761"
"2025-11-30","2025Nov","953.000","-1355.000","-1302.780","16790.000","5.327","203.000","-1242.000","-2053.000","-1724.000","-40.000","-261.191","-254.000","307.718","-2.000","35.274","-418.566","13656.397"
"2025-12-31","2025Dec","387.000","-2062.000","-1382.570","17356.000","298.478","1204.000","23369.000","-3874.000","2998.000","312.000","-1226.347","47.000","16.046","-739.000","-10.920","-646.917","17730.869"
"2026-01-31","2026Jan","2094.000","-1004.000","-916.270","18091.000","-60.622","417.000","-18.000","-1286.000","-1785.000","186.000","1229.796","18.000","166.398","-303.000","164.430","-731.271","40189.522"
"2026-02-28","2026Feb","3203.000","1647.000","-415.760","20487.000","-225.044","-367.000","-9603.000","-3326.000","3654.000","395.000","-676.371","-106.000","163.114","-407.000","128.973","-245.579","25599.669"
"2026-03-31","2026Mar","1139.000","1784.000","-1610.250","23635.000","32.343","250.000","-2869.000","-2344.000","1748.000","497.000","878.889","-214.000","96.946","94.000","103.242","-166.016","14854.645"
"2026-04-30","2026Apr","-86.000","2145.000","-1209.350","13816.000","-102.210","-2573.000","-2390.000","-1389.000","2258.000","96.000","-1131.520","-84.000","158.501","350.000","127.419","-436.825","15702.637"
